scaffold,scaffold_index,level_index,target_sharpe,rep,verdict,promoted,n_rejections,triggered_rejections,failed_promotion_criteria,mean_realised_sharpe,mean_net_sharpe,mean_total_return,btc_positive_total_return,btc_bootstrap_sharpe_ci_excludes_zero,btc_survives_double_costs,btc_beats_buy_and_hold,btc_survives_drop_top_trades,btc_not_confined_to_one_fold,eth_positive_total_return,eth_bootstrap_sharpe_ci_excludes_zero,eth_survives_double_costs,eth_beats_buy_and_hold,eth_survives_drop_top_trades,eth_not_confined_to_one_fold
volatility_breakout,0,1,0.3,34,REJECTED,False,1,BTCUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (1/6),0.1966329772031635,0.1966329772031635,0.24685669067142824,False,False,False,False,False,True,True,False,False,True,False,True
volatility_breakout,0,1,0.3,35,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (4/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_drop_top_trades (1/6),0.5294584590345954,0.5294584590345954,0.9754116923013953,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,36,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_drop_top_trades (2/6),0.47699120209974516,0.47699120209974516,0.8988149322066233,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,37,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (1/6),0.3928879945619609,0.3928879945619609,0.7624993239309066,True,False,True,False,False,True,True,False,False,True,False,True
volatility_breakout,0,1,0.3,38,REJECTED,False,1,BTCUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (3/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (2/6);BTCUSDT: beats_buy_and_hold (1/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (3/6);ETHUSDT: survives_drop_top_trades (1/6),0.06893701501421026,0.06893701501421026,0.07994697711367706,False,False,False,False,False,True,False,False,False,True,False,True
volatility_breakout,0,1,0.3,39,REJECTED,False,2,BTCUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (0/6),0.39886174241639727,0.39886174241639727,0.4867100206270901,True,False,True,True,False,True,False,False,False,True,False,True
volatility_breakout,0,1,0.3,40,REJECTED,False,1,ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (3/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: positive_total_return (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (3/6);ETHUSDT: beats_buy_and_hold (5/6);ETHUSDT: survives_drop_top_trades (0/6),0.2018121310288869,0.2018121310288869,0.22936735896097465,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,1,0.3,41,REJECTED,False,1,ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_drop_top_trades (0/6),0.30945137592158156,0.30945137592158156,0.38707116484209914,True,False,False,False,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,42,REJECTED,False,2,BTCUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_drop_top_trades (1/6);ETHUSDT: not_confined_to_one_fold (5/6),0.27032852318549494,0.27032852318549494,0.3526452929489852,True,False,False,False,False,True,True,False,True,True,False,False
volatility_breakout,0,1,0.3,43,REJECTED,False,0,,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (0/6),0.3850588647921588,0.3850588647921588,0.5214445670902125,False,False,False,False,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,44,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);ETHUSDT: survives_drop_top_trades (2/6),0.5816495381711247,0.5816495381711247,1.4960004903757607,True,False,True,True,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,45,REJECTED,False,1,BTCUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: beats_buy_and_hold (5/6);ETHUSDT: survives_drop_top_trades (1/6),0.2825755751695381,0.2825755751695381,0.4692794430002948,True,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,1,0.3,46,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (1/6),0.32167139772962555,0.32167139772962555,0.4645148503578994,True,False,False,False,False,True,False,False,False,True,False,True
volatility_breakout,0,1,0.3,47,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_double_costs (4/6);ETHUSDT: survives_drop_top_trades (2/6),0.3643506255220094,0.3643506255220094,0.803236693647418,True,False,False,False,False,True,True,False,False,True,False,True
volatility_breakout,0,1,0.3,48,REJECTED,False,1,BTCUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (1/6),0.3984872739559672,0.3984872739559672,0.5676536282317757,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,49,REJECTED,False,0,,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (2/6);ETHUSDT: not_confined_to_one_fold (5/6),0.3540603198732988,0.3540603198732988,0.4867586416746791,False,False,False,False,False,True,True,False,False,True,False,False
volatility_breakout,0,2,0.5,0,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (1/6),0.4760580542148756,0.4760580542148756,0.7025782139745071,True,False,True,True,False,True,True,False,False,True,False,True
volatility_breakout,0,2,0.5,1,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (4/6);BTCUSDT: survives_drop_top_trades (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);ETHUSDT: survives_drop_top_trades (2/6),0.6008295378698716,0.6008295378698716,1.1057641816198693,True,False,True,True,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,2,REJECTED,False,0,,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (4/6);ETHUSDT: survives_drop_top_trades (1/6);ETHUSDT: not_confined_to_one_fold (5/6),0.3463126953706449,0.3463126953706449,0.8923522678332511,False,False,False,False,False,True,True,False,False,True,False,False
volatility_breakout,0,2,0.5,3,REJECTED,False,1,BTCUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (4/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (1/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (4/6);ETHUSDT: survives_drop_top_trades (1/6),0.24372640213257743,0.24372640213257743,0.46599152270487787,False,False,False,False,False,True,True,False,False,True,False,True
volatility_breakout,0,2,0.5,4,REJECTED,False,0,,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (1/6),0.3637995245166094,0.3637995245166094,0.7135028817910297,False,False,False,False,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,5,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_drop_top_trades (2/6),0.43203533170903785,0.43203533170903785,1.1599032978368955,True,False,False,False,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,6,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (4/6),0.49751088426171614,0.49751088426171614,1.2375361562668954,True,False,False,False,False,True,True,False,False,True,False,True
volatility_breakout,0,2,0.5,7,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (1/6);ETHUSDT: not_confined_to_one_fold (5/6),0.4285154887449196,0.4285154887449196,0.5816272552499037,True,False,True,False,False,True,True,False,True,True,False,False
volatility_breakout,0,2,0.5,8,REJECTED,False,1,ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (4/6);ETHUSDT: survives_drop_top_trades (0/6),0.27629522910342635,0.27629522910342635,0.34928397437231873,True,False,True,False,False,True,True,False,False,True,False,True
volatility_breakout,0,2,0.5,9,REJECTED,False,0,,BTCUSDT: positive_total_return (4/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (1/6),0.3772078913868663,0.3772078913868663,0.7663397909366518,False,False,False,False,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,10,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);ETHUSDT: survives_drop_top_trades (1/6),0.7025126482490922,0.7025126482490922,1.2193402503181203,True,False,True,True,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,11,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (1/6),0.5595482987139409,0.5595482987139409,0.9061058286294245,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,12,REJECTED,False,0,,BTCUSDT: positive_total_return (4/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (0/6);ETHUSDT: not_confined_to_one_fold (5/6),0.2614808952128179,0.2614808952128179,0.4916688044043947,False,False,False,False,False,True,True,False,False,True,False,False
volatility_breakout,0,2,0.5,13,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (3/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (4/6),0.5427521142539836,0.5427521142539836,1.951888106044629,True,False,True,False,False,True,False,False,False,True,False,True
volatility_breakout,0,2,0.5,14,REJECTED,False,2,BTCUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (0/6),0.30572940253945197,0.30572940253945197,0.3095708064305616,True,False,True,False,False,True,False,False,False,True,False,True
volatility_breakout,0,2,0.5,15,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: survives_drop_top_trades (4/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_drop_top_trades (2/6),0.6547421738162469,0.6547421738162469,1.417362668246301,True,False,True,True,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,16,REJECTED,False,1,BTCUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (3/6);BTCUSDT: beats_buy_and_hold (1/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (0/6),0.2305806830757596,0.2305806830757596,0.27177571899569314,False,False,False,False,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,17,REJECTED,False,1,ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_drop_top_trades (0/6),0.38285633720909806,0.38285633720909806,0.4656478504870658,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,18,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (5/6);BTCUSDT: survives_drop_top_trades (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (5/6);ETHUSDT: survives_drop_top_trades (5/6),0.9168993761093167,0.9168993761093167,2.233081292058396,True,False,True,True,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,19,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_drop_top_trades (2/6),0.561433563832053,0.561433563832053,1.033259850654216,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,20,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_drop_top_trades (2/6);ETHUSDT: not_confined_to_one_fold (5/6),0.5487918025895276,0.5487918025895276,1.096201081847429,True,False,True,False,False,True,True,False,True,True,False,False
volatility_breakout,0,2,0.5,21,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (4/6);BTCUSDT: survives_drop_top_trades (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_drop_top_trades (2/6),0.6013540255809146,0.6013540255809146,1.175260393668748,True,False,True,True,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,22,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_drop_top_trades (2/6),0.5736994099156547,0.5736994099156547,0.9742164583818471,True,False,True,True,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,23,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (2/6),0.47967981904579454,0.47967981904579454,0.8837617222131758,True,False,True,False,False,True,True,False,False,True,False,True
volatility_breakout,0,2,0.5,24,REJECTED,False,0,,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: positive_total_return (4/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (4/6);ETHUSDT: survives_drop_top_trades (0/6),0.3046335904679479,0.3046335904679479,0.4815907599171159,False,False,False,False,False,True,False,False,False,True,False,True
volatility_breakout,0,2,0.5,25,REJECTED,False,3,BTCUSDT: no_bootstrap_ci_excludes_zero;BTCUSDT: confined_to_one_fold;ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (1/6);BTCUSDT: not_confined_to_one_fold (4/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_drop_top_trades (1/6),0.4382718291299586,0.4382718291299586,0.5111143549244825,True,False,True,False,False,False,True,False,True,True,False,True
volatility_breakout,0,2,0.5,26,REJECTED,False,1,BTCUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (1/6),0.6430252019493987,0.6430252019493987,1.114615151141359,True,False,True,True,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,27,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_drop_top_trades (2/6),0.5013048069697036,0.5013048069697036,1.505629866035924,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,28,REJECTED,False,1,ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_drop_top_trades (0/6),0.38272406842247564,0.38272406842247564,0.5508032237719969,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,29,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (2/6),0.46203552781569385,0.46203552781569385,0.9235043799206414,True,False,False,False,False,True,True,False,False,True,False,True
volatility_breakout,0,2,0.5,30,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: survives_drop_top_trades (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (0/6),0.6266771896159137,0.6266771896159137,1.016968859196202,True,False,True,True,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,31,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (4/6);BTCUSDT: survives_drop_top_trades (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (4/6);ETHUSDT: survives_drop_top_trades (4/6),0.7622340669672221,0.7622340669672221,1.6898422023259534,True,False,True,True,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,32,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (5/6);ETHUSDT: survives_drop_top_trades (3/6),0.7465137270575906,0.7465137270575906,1.70078981104839,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,33,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (2/6),0.6168490172454231,0.6168490172454231,1.3022456277538599,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,34,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (3/6),0.6226628534620202,0.6226628534620202,1.2711281968912984,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,35,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_drop_top_trades (2/6),0.46832933761537027,0.46832933761537027,0.9383948926879757,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,36,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);ETHUSDT: survives_drop_top_trades (2/6),0.4796330085390232,0.4796330085390232,0.9420717047290182,True,False,True,True,False,True,True,False,True,True,False,True
volatility_breakout,0,2,0.5,37,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (1/6),0.33242280363449617,0.33242280363449617,0.6609353983287377,True,False,True,False,False,True,True,False,False,True,False,True
volatility_breakout,0,2,0.5,38,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (3/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (2/6),0.4887882301834344,0.4887882301834344,0.9072373277476291,True,False,True,False,False,True,False,False,False,True,False,True
volatility_breakout,0,2,0.5,39,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (1/6),0.3613221427535694,0.3613221427535694,0.6128822324559077,True,False,True,False,False,True,True,False,False,True,False,True
